Date,Country,Competition,HomeTeam,AwayTeam,FT_HomeScore,FT_AwayScore,HT_HomeScore,HT_AwayScore,FT_HomeOdds,FT_DrawOdds,FT_AwayOdds,1H_HomeOdds,1H_DrawOdds,1H_AwayOdds,2H_HomeOdds,2H_DrawOdds,2H_AwayOdds,OU05_Over,OU05_Under,OU15_Over,OU15_Under,OU25_Over,OU25_Under,OU35_Over,OU35_Under,OU45_Over,OU45_Under,BTTS_Yes,BTTS_No,BTTS_1H_Yes,BTTS_1H_No,BTTS_2H_Yes,BTTS_2H_No,DNB_Home,DNB_Away,DC_1X,DC_12,DC_2X,URL
02/05/2021,Italy,Serie A,Bologna,Fiorentina,3,3,1,1,2.87,3.25,2.5,3.25,2.25,3.1,2.87,2.5,2.75,1.06,14.0,2.63,1.53,1.8,2.15,2.92,1.5,5.85,1.19,1.57,2.2,4.0,1.22,2.75,1.4,1.9,1.8,1.5,1.33,1.4,https://www.oddsportal.com/football/italy/serie-a-2020-2021/bologna-fiorentina-8bNTsnyk/
02/05/2021,Italy,Serie A,AC Milan,Benevento,2,0,1,0,1.33,5.5,8.0,1.83,2.75,6.0,1.61,3.1,5.5,1.02,23.0,2.8,1.52,1.44,2.95,2.2,1.8,3.65,1.32,,,3.75,1.25,,,1.14,5.5,1.08,1.14,3.25,https://www.oddsportal.com/football/italy/serie-a-2020-2021/ac-milan-benevento-xGWcm8DR/
02/05/2021,Italy,Serie A,Sassuolo,Atalanta,1,1,0,1,6.0,5.0,1.45,5.0,2.75,1.95,4.75,3.1,1.72,1.02,26.0,2.82,1.52,1.62,2.5,2.08,1.88,3.47,1.39,1.5,2.5,3.4,1.3,2.62,1.44,4.33,1.2,2.62,1.16,1.12,https://www.oddsportal.com/football/italy/serie-a-2020-2021/sassuolo-atalanta-fisgllbL/
02/05/2021,Italy,Serie A,Crotone,Inter,0,2,0,0,12.0,6.5,1.22,8.0,2.87,1.61,8.0,3.4,1.44,1.02,29.0,2.71,1.57,1.62,2.57,2.05,1.95,3.4,1.38,1.8,1.95,4.33,1.2,3.25,1.33,9.0,1.07,4.0,1.11,1.05,https://www.oddsportal.com/football/italy/serie-a-2020-2021/crotone-inter-UDBxtQ51/
02/05/2021,Italy,Serie A,Napoli,Cagliari,1,1,1,0,1.33,5.0,9.0,1.8,2.62,6.5,1.57,3.1,6.5,1.03,21.0,2.71,1.51,1.54,2.82,2.36,1.76,4.2,1.28,1.75,2.0,4.33,1.2,3.25,1.33,1.11,6.5,1.07,1.16,3.25,https://www.oddsportal.com/football/italy/serie-a-2020-2021/napoli-cagliari-vPIPrSLr/
02/05/2021,Italy,Serie A,Lazio,Genoa,4,3,2,0,1.45,4.75,6.5,2.0,2.5,5.5,1.72,2.87,5.0,1.03,17.0,1.2,5.09,1.64,2.5,2.62,1.58,4.8,1.24,1.75,2.0,4.33,1.2,3.0,1.36,1.2,4.33,1.11,1.18,2.62,https://www.oddsportal.com/football/italy/serie-a-2020-2021/lazio-genoa-nkMXt6je/
02/07/2020,Italy,Serie A,Inter,Brescia,6,0,3,0,1.2,6.5,13.0,1.57,3.0,9.0,1.36,3.6,9.5,1.02,26.0,2.84,1.51,1.44,3.23,2.11,1.83,3.45,1.37,1.85,1.95,4.6,1.18,3.25,1.3,1.05,11.0,1.04,1.11,4.33,https://www.oddsportal.com/football/italy/serie-a-2019-2020/inter-brescia-vZXzCnN0/
02/07/2020,Italy,Serie A,Fiorentina,Sassuolo,1,3,0,2,1.8,3.8,4.2,2.3,2.4,4.33,2.0,2.75,4.0,1.03,15.0,1.22,4.65,1.65,2.38,2.7,1.55,4.9,1.22,1.61,2.31,4.0,1.22,2.95,1.35,1.3,3.4,1.22,1.25,1.9,https://www.oddsportal.com/football/italy/serie-a-2019-2020/fiorentina-sassuolo-f9UBDab5/
02/07/2020,Italy,Serie A,Bologna,Cagliari,1,1,1,0,2.0,3.5,3.75,2.62,2.25,4.0,2.3,2.5,3.5,1.05,13.8,1.27,4.26,2.51,1.67,3.16,1.44,5.8,1.16,1.61,2.31,4.3,1.19,3.1,1.32,1.44,2.62,1.25,1.28,1.72,https://www.oddsportal.com/football/italy/serie-a-2019-2020/bologna-cagliari-YeXvB6x7/
02/07/2020,Italy,Serie A,Spal,AC Milan,2,2,2,0,7.5,4.33,1.44,6.5,2.4,1.95,6.0,2.62,1.72,1.05,12.0,1.28,4.3,2.52,1.65,3.16,1.45,6.1,1.16,1.85,1.95,5.1,1.15,3.75,1.23,5.5,1.14,2.62,1.2,1.1,https://www.oddsportal.com/football/italy/serie-a-2019-2020/spal-ac-milan-QTxeHsat/
02/07/2020,Italy,Serie A,Verona,Parma,3,2,1,1,2.15,3.3,3.5,2.87,2.1,3.6,2.5,2.4,3.25,1.06,11.0,2.68,1.5,1.99,1.92,3.5,1.37,6.54,1.13,1.74,2.1,4.5,1.18,3.2,1.3,,,1.28,1.33,1.66,https://www.oddsportal.com/football/italy/serie-a-2019-2020/verona-parma-Ygt3FLTh/
02/07/2020,Italy,Serie A,Lecce,Sampdoria,1,2,0,1,3.3,3.6,2.1,3.6,2.3,2.75,3.25,2.6,2.37,1.04,14.0,1.23,4.6,1.82,2.2,2.86,1.46,5.41,1.17,1.65,2.24,3.9,1.23,2.85,1.37,2.37,1.53,1.66,1.28,1.33,https://www.oddsportal.com/football/italy/serie-a-2019-2020/lecce-sampdoria-GIV7Euqa/
02/08/2020,Italy,Serie A,Napoli,Lazio,3,1,1,1,2.05,3.9,3.2,2.6,2.5,3.4,2.3,2.87,3.1,1.03,22.0,3.0,1.52,1.47,3.05,2.18,1.88,3.55,1.36,1.4,2.75,3.4,1.3,2.37,1.53,1.53,2.37,1.36,1.25,1.72,https://www.oddsportal.com/football/italy/serie-a-2019-2020/napoli-lazio-63nONbv3/
02/08/2020,Italy,Serie A,Atalanta,Inter,0,2,0,2,2.62,3.75,2.45,3.0,2.5,2.87,2.62,2.87,2.6,1.03,21.0,1.15,6.0,1.48,2.81,2.16,1.8,3.7,1.31,1.4,2.75,3.4,1.3,2.37,1.53,1.83,1.83,1.53,1.25,1.44,https://www.oddsportal.com/football/italy/serie-a-2019-2020/atalanta-inter-SCmKOvPd/
02/08/2020,Italy,Serie A,Brescia,Sampdoria,1,1,0,1,3.8,4.0,1.83,3.5,2.75,2.3,3.25,3.0,2.05,1.02,26.0,1.51,2.8,1.35,3.5,1.91,2.1,3.05,1.45,1.33,3.25,3.25,1.33,2.25,1.57,2.75,1.4,1.83,1.22,1.25,https://www.oddsportal.com/football/italy/serie-a-2019-2020/brescia-sampdoria-dhuyLdOL/
02/08/2020,Italy,Serie A,AC Milan,Cagliari,3,0,1,0,1.22,6.5,11.0,1.61,3.0,7.5,1.4,3.6,8.5,1.02,26.0,1.59,2.74,2.59,1.63,1.99,2.01,3.1,1.43,1.7,2.05,3.75,1.25,2.75,1.4,1.06,10.0,1.05,1.11,4.0,https://www.oddsportal.com/football/italy/serie-a-2019-2020/ac-milan-cagliari-Is6T1HHq/
02/08/2020,Italy,Serie A,Juventus,AS Roma,1,3,1,2,2.2,3.8,2.9,2.75,2.4,3.25,2.4,2.75,2.87,1.03,19.0,1.18,5.4,1.56,2.65,2.36,1.69,4.1,1.28,1.44,2.62,3.4,1.3,2.37,1.53,1.66,2.1,1.4,1.25,1.61,https://www.oddsportal.com/football/italy/serie-a-2019-2020/juventus-as-roma-2VuXLx9F/
02/09/2012,Italy,Serie A,Torino,Pescara,3,0,1,0,1.75,3.25,5.25,2.5,2.04,5.0,2.2,2.29,4.5,1.08,8.0,1.4,3.0,2.25,1.7,4.33,1.26,10.0,1.08,,,,,,,1.3,3.4,1.13,1.3,2.0,https://www.oddsportal.com/football/italy/serie-a-2012-2013/torino-pescara-noItpRCD/
02/09/2012,Italy,Serie A,Bologna,AC Milan,1,3,1,1,4.33,3.25,1.91,4.5,2.1,2.6,4.0,2.38,2.25,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.24,9.0,1.07,,,,,,,3.0,1.36,1.8,1.3,1.2,https://www.oddsportal.com/football/italy/serie-a-2012-2013/bologna-ac-milan-hOtoeiLE/
02/09/2013,Italy,Serie A,Catania,Inter,0,3,0,1,2.7,3.2,2.63,3.25,2.2,3.1,2.88,2.5,2.75,1.05,11.0,1.27,3.75,1.9,1.9,3.25,1.33,6.45,1.13,1.67,2.1,,,,,1.91,1.8,1.5,1.38,1.48,https://www.oddsportal.com/football/italy/serie-a-2013-2014/catania-inter-bm4UtXYn/
02/09/2013,Italy,Serie A,Bologna,Sampdoria,2,2,1,1,2.3,3.1,3.25,3.0,2.1,3.75,2.6,2.29,3.4,1.08,8.0,1.42,3.0,2.3,1.65,4.4,1.22,10.0,1.06,1.91,1.8,,,,,1.57,2.25,1.36,1.4,1.62,https://www.oddsportal.com/football/italy/serie-a-2013-2014/bologna-sampdoria-4Q4QsDJt/
02/09/2013,Italy,Serie A,Sassuolo,Livorno,1,4,0,1,2.0,3.2,4.0,2.6,2.1,4.33,2.25,2.38,4.0,1.07,9.0,1.35,3.25,2.2,1.75,4.1,1.25,8.5,1.08,1.83,1.83,,,,,1.36,3.0,1.25,1.38,1.83,https://www.oddsportal.com/football/italy/serie-a-2013-2014/sassuolo-livorno-8x4gyT2O/
02/09/2013,Italy,Serie A,AS Roma,Verona,3,0,0,0,1.44,4.33,7.0,1.95,2.4,6.5,1.8,2.75,5.5,1.04,14.0,1.22,4.7,1.7,2.2,2.7,1.48,5.0,1.19,1.8,1.91,,,,,1.17,5.0,1.11,1.22,2.8,https://www.oddsportal.com/football/italy/serie-a-2013-2014/as-roma-verona-QDElx9mI/
02/09/2013,Italy,Serie A,Genoa,Fiorentina,2,5,0,3,3.6,3.2,2.1,3.75,2.1,2.88,3.4,2.4,2.5,1.06,10.0,1.3,3.4,2.0,1.82,3.55,1.29,7.0,1.1,1.8,1.91,,,,,2.38,1.53,1.75,1.38,1.29,https://www.oddsportal.com/football/italy/serie-a-2013-2014/genoa-fiorentina-fFcwuB3a/
02/09/2013,Italy,Serie A,AC Milan,Cagliari,3,1,2,1,1.4,4.5,8.0,1.95,2.4,6.5,1.8,2.63,5.5,1.04,13.0,1.25,3.9,1.8,2.0,3.0,1.36,6.0,1.13,2.0,1.73,,,,,1.14,5.5,1.09,1.2,3.0,https://www.oddsportal.com/football/italy/serie-a-2013-2014/ac-milan-cagliari-SSeowkYB/
02/09/2013,Italy,Serie A,Atalanta,Torino,2,0,0,0,2.2,3.1,3.5,2.88,2.1,3.75,2.5,2.38,3.5,1.07,9.0,1.36,3.0,2.2,1.7,4.1,1.25,8.5,1.08,1.83,1.83,,,,,1.5,2.5,1.3,1.4,1.7,https://www.oddsportal.com/football/italy/serie-a-2013-2014/atalanta-torino-S4DbngBP/
02/09/2013,Italy,Serie A,Udinese,Parma,3,1,1,0,2.1,3.3,3.5,2.75,2.2,4.0,2.38,2.4,3.6,1.06,10.0,1.32,3.5,2.1,1.8,3.8,1.3,8.0,1.1,1.73,2.0,,,,,1.44,2.63,1.3,1.35,1.75,https://www.oddsportal.com/football/italy/serie-a-2013-2014/udinese-parma-nT2czmIU/
02/09/2018,Italy,Serie A,Bologna,Inter,0,3,0,0,4.5,3.25,1.9,4.75,2.0,2.62,4.33,2.3,2.25,1.1,7.5,1.45,2.89,2.4,1.63,4.7,1.22,10.5,1.07,2.04,1.7,5.5,1.13,3.98,1.22,3.0,1.36,1.9,1.35,1.2,https://www.oddsportal.com/football/italy/serie-a-2018-2019/bologna-inter-K6KV96tk/
02/09/2018,Italy,Serie A,Parma,Juventus,1,2,1,1,12.0,5.75,1.25,9.0,2.62,1.72,10.0,3.0,1.44,1.05,16.0,1.24,4.6,1.68,2.26,2.84,1.45,5.3,1.19,2.25,1.57,5.6,1.12,4.32,1.19,11.0,1.05,4.0,1.16,1.06,https://www.oddsportal.com/football/italy/serie-a-2018-2019/parma-juventus-MV4UU7IE/
02/09/2019,Italy,Serie A,Genoa,Fiorentina,2,1,1,0,2.8,3.4,2.45,3.2,2.25,3.1,2.87,2.6,2.62,1.04,14.0,1.23,4.66,1.75,2.26,2.88,1.5,5.6,1.19,1.57,2.25,4.0,1.21,2.88,1.36,1.9,1.8,1.53,1.3,1.4,https://www.oddsportal.com/football/italy/serie-a-2019-2020/genoa-fiorentina-vghYuNRC/
02/09/2019,Italy,Serie A,Atalanta,Torino,2,3,1,1,1.57,4.0,5.5,2.1,2.37,5.5,1.83,2.75,4.75,1.04,15.0,1.23,4.4,1.73,2.2,2.9,1.45,5.6,1.17,1.75,2.0,4.5,1.18,3.35,1.28,1.22,4.0,1.14,1.22,2.25,https://www.oddsportal.com/football/italy/serie-a-2019-2020/atalanta-torino-QTxTrPsf/
02/09/2019,Italy,Serie A,Sassuolo,Sampdoria,4,1,3,0,2.25,3.4,3.2,2.87,2.25,3.5,2.5,2.6,3.1,1.04,14.0,1.23,4.4,1.82,2.14,2.86,1.45,5.5,1.17,1.57,2.25,4.0,1.22,2.88,1.36,1.57,2.25,1.36,1.3,1.57,https://www.oddsportal.com/football/italy/serie-a-2019-2020/sassuolo-sampdoria-UNKfcOdm/
02/09/2019,Italy,Serie A,Udinese,Parma,1,3,1,1,1.85,3.3,4.33,2.6,2.1,4.33,2.2,2.5,4.0,1.07,11.0,1.5,2.68,2.0,1.91,3.65,1.33,7.5,1.11,1.8,1.95,4.8,1.16,3.5,1.26,1.36,3.0,1.2,1.33,1.83,https://www.oddsportal.com/football/italy/serie-a-2019-2020/udinese-parma-bcPbdrCg/
02/09/2019,Italy,Serie A,Cagliari,Inter,1,2,0,1,5.5,4.0,1.57,5.5,2.37,2.1,4.75,2.62,1.9,1.04,13.5,1.25,4.66,1.81,2.26,3.15,1.5,6.25,1.19,1.8,1.95,4.75,1.17,3.5,1.26,4.0,1.22,2.25,1.22,1.14,https://www.oddsportal.com/football/italy/serie-a-2019-2020/cagliari-inter-bsyys3C6/
02/09/2019,Italy,Serie A,Lecce,Verona,0,1,0,0,1.95,3.5,4.0,2.62,2.2,4.33,2.3,2.4,3.6,1.06,11.0,1.52,2.6,2.13,1.83,3.66,1.3,7.5,1.11,1.8,1.95,4.8,1.16,3.45,1.26,1.44,2.62,1.22,1.28,1.8,https://www.oddsportal.com/football/italy/serie-a-2019-2020/lecce-verona-pjqO2pZP/
02/09/2019,Italy,Serie A,Lazio,AS Roma,1,1,0,1,2.0,3.6,3.6,2.5,2.4,3.6,2.2,2.75,3.4,1.03,18.0,1.18,5.35,1.58,2.55,2.5,1.65,4.6,1.25,1.5,2.5,,,2.7,1.41,1.44,2.62,,,,https://www.oddsportal.com/football/italy/serie-a-2019-2020/lazio-as-roma-WnuK3QJJ/
02/09/2022,Italy,Serie A,Bologna,Salernitana,1,1,0,0,2.15,3.25,3.5,2.75,2.2,3.75,2.4,2.5,3.4,1.06,11.0,1.3,3.99,2.52,1.56,3.3,1.4,6.5,1.14,1.7,2.05,4.5,1.18,3.25,1.33,1.5,2.5,1.28,1.33,1.66,https://www.oddsportal.com/football/italy/serie-a-2022-2023/bologna-salernitana-h4z6dffq/
02/09/2022,Italy,Serie A,Atalanta,Torino,3,1,1,0,1.85,3.6,4.2,2.5,2.3,4.33,2.2,2.6,3.75,1.05,13.8,1.53,2.59,1.8,2.13,3.0,1.44,5.5,1.18,1.66,2.1,4.33,1.2,3.0,1.36,1.36,3.0,1.22,1.28,1.83,https://www.oddsportal.com/football/italy/serie-a-2022-2023/atalanta-torino-zPmv1znS/
02/09/2023,Italy,Serie A,AS Roma,AC Milan,1,2,0,1,2.8,3.0,2.7,3.6,1.95,3.5,3.0,2.2,3.0,1.11,7.69,1.5,2.89,2.58,1.62,5.0,1.23,11.0,1.07,2.0,1.75,6.0,1.13,4.0,1.22,1.83,1.83,1.44,1.36,1.4,https://www.oddsportal.com/football/italy/serie-a-2023-2024/as-roma-ac-milan-dbUkddNg/
02/09/2023,Italy,Serie A,Sassuolo,Verona,3,1,1,0,1.95,3.6,3.75,2.6,2.25,4.0,2.25,2.6,3.6,1.05,13.8,2.77,1.56,1.86,2.13,3.09,1.44,5.66,1.16,1.7,2.05,4.33,1.2,3.25,1.33,1.44,2.63,,,,https://www.oddsportal.com/football/italy/serie-a-2023-2024/sassuolo-verona-zkTgeGx0/
02/09/2024,Italy,Serie A,Juventus,AS Roma,0,0,0,0,1.75,3.5,5.0,2.4,2.2,5.0,2.05,2.5,4.5,1.08,10.0,1.58,2.57,2.13,1.83,3.71,1.3,7.54,1.1,1.95,1.8,5.5,1.14,3.5,1.29,1.29,3.5,1.17,1.29,2.0,https://www.oddsportal.com/football/italy/serie-a-2024-2025/juventus-as-roma-hCGaFZqg/
02/09/2024,Italy,Serie A,Udinese,Como,1,0,1,0,2.25,3.3,3.3,3.0,2.05,3.75,2.6,2.38,3.25,1.08,9.0,1.4,3.23,2.54,1.6,4.14,1.28,8.45,1.09,1.91,1.91,5.5,1.14,3.5,1.29,1.57,2.25,1.33,1.33,1.62,https://www.oddsportal.com/football/italy/serie-a-2024-2025/udinese-como-6ZvTGnLc/
02/09/2024,Italy,Serie A,Fiorentina,Monza,2,2,1,2,1.85,3.4,4.33,2.5,2.1,4.75,2.2,2.4,4.33,1.09,10.0,1.36,3.41,2.25,1.85,4.0,1.31,8.09,1.1,1.95,1.8,5.5,1.14,3.75,1.25,1.33,3.25,1.2,1.3,1.91,https://www.oddsportal.com/football/italy/serie-a-2024-2025/fiorentina-monza-nZgYbEaC/
02/09/2024,Italy,Serie A,Genoa,Verona,0,2,0,0,2.05,3.3,3.7,2.75,2.0,4.33,2.4,2.3,3.75,1.09,8.5,2.96,1.5,2.5,1.65,4.48,1.24,9.26,1.07,2.0,1.75,5.5,1.14,3.75,1.25,1.44,2.63,1.29,1.33,1.73,https://www.oddsportal.com/football/italy/serie-a-2024-2025/genoa-verona-r1mschUO/
02/10/2005,Italy,Serie A,ACR Messina,Sampdoria,1,4,0,1,2.75,2.87,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/acr-messina-sampdoria-ttxXGYhd/
02/10/2005,Italy,Serie A,Udinese,Lazio,3,0,0,0,1.9,3.1,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/udinese-lazio-vcL0OG0M/
02/10/2005,Italy,Serie A,Palermo,Empoli,2,2,1,2,1.53,3.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/palermo-empoli-zT6WIfOq/
02/10/2005,Italy,Serie A,AS Roma,Siena,2,3,0,1,1.53,3.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/as-roma-siena-YJK4NzGS/
02/10/2005,Italy,Serie A,Lecce,Cagliari,3,0,2,0,2.1,3.0,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/lecce-cagliari-b1lNuIVd/
02/10/2005,Italy,Serie A,Ascoli,Parma,3,1,2,1,2.5,2.87,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/ascoli-parma-fTsWwd09/
02/10/2005,Italy,Serie A,Fiorentina,Livorno,3,2,2,0,1.66,3.39,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/fiorentina-livorno-C4hRvxo3/
02/10/2005,Italy,Serie A,AC Milan,Reggina,2,1,2,0,1.19,5.5,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/ac-milan-reggina-2kwTHEwj/
02/10/2005,Italy,Serie A,Chievo,Treviso,0,0,0,0,1.53,3.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2005-2006/chievo-treviso-MyglPdoG/
02/10/2011,Italy,Serie A,Novara,Catania,3,3,0,1,2.1,3.2,3.6,2.75,2.1,4.0,2.5,2.38,3.5,,,,,,,,,,,,,,,,,1.07,9.0,1.25,1.33,1.67,https://www.oddsportal.com/football/italy/serie-a-2011-2012/novara-catania-jwbOIqLJ/
02/10/2011,Italy,Serie A,Inter,Napoli,0,3,0,1,2.0,3.2,4.0,2.63,2.2,4.0,2.29,2.4,3.75,1.07,9.0,1.3,3.4,2.08,1.8,3.5,1.29,7.0,1.1,,,,,,,1.4,2.75,1.22,1.33,1.73,https://www.oddsportal.com/football/italy/serie-a-2011-2012/inter-napoli-xjhPeMD6/
02/10/2011,Italy,Serie A,AS Roma,Atalanta,3,1,2,0,1.67,3.5,5.5,2.25,2.29,5.0,2.0,2.5,4.5,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.12,,,,,,,1.25,3.75,1.12,1.29,2.1,https://www.oddsportal.com/football/italy/serie-a-2011-2012/as-roma-atalanta-lEwaCsbm/
02/10/2016,Italy,Serie A,Udinese,Lazio,0,3,0,1,2.9,3.3,2.38,3.4,2.2,3.0,3.0,2.4,2.63,1.07,12.0,2.61,1.52,2.0,1.97,3.55,1.35,7.6,1.12,1.75,2.0,4.5,1.18,,,2.1,1.67,1.6,1.34,1.42,https://www.oddsportal.com/football/italy/serie-a-2016-2017/udinese-lazio-pM5jcxkP/
02/10/2016,Italy,Serie A,Pescara,Chievo,0,2,0,0,2.55,3.2,2.9,3.25,2.1,3.4,2.88,2.3,3.0,1.1,9.3,1.43,3.2,2.33,1.73,4.5,1.25,10.0,1.07,1.95,1.8,5.6,1.13,,,1.8,1.91,1.42,1.36,1.55,https://www.oddsportal.com/football/italy/serie-a-2016-2017/pescara-chievo-M7nsmhRH/
02/10/2016,Italy,Serie A,Empoli,Juventus,0,3,0,0,10.0,5.0,1.33,8.0,2.4,1.8,7.5,2.75,1.62,1.05,13.5,2.45,1.58,1.88,2.09,3.1,1.39,6.4,1.15,2.2,1.62,6.25,1.11,,,7.0,1.1,3.4,1.18,1.07,https://www.oddsportal.com/football/italy/serie-a-2016-2017/empoli-juventus-G4dMiGCn/
02/10/2018,Italy,Serie A,Sampdoria,Spal,2,1,1,1,1.75,3.5,5.0,2.37,2.1,5.5,2.04,2.4,4.75,1.1,12.0,1.37,3.4,2.26,1.78,4.12,1.27,9.5,1.09,2.0,1.75,5.45,1.14,3.88,1.25,1.28,3.5,1.18,1.3,2.1,https://www.oddsportal.com/football/italy/serie-a-2018-2019/sampdoria-spal-4fngykiM/
02/10/2022,Italy,Serie A,Lazio,Spezia,4,0,2,0,1.4,5.0,6.5,1.9,2.5,6.0,1.66,3.0,5.5,1.03,17.0,1.5,2.6,1.68,2.47,2.73,1.6,4.76,1.23,1.8,1.95,4.33,1.2,3.25,1.33,1.16,5.0,1.11,1.16,2.75,https://www.oddsportal.com/football/italy/serie-a-2022-2023/lazio-spezia-8ni6jMSo/
02/10/2022,Italy,Serie A,Inter,AS Roma,1,2,1,1,2.05,3.4,3.75,2.62,2.2,4.0,2.3,2.5,3.5,1.05,12.0,2.83,1.54,2.54,1.6,3.2,1.43,6.0,1.14,1.66,2.1,4.33,1.2,3.0,1.36,1.44,2.62,1.25,1.3,1.72,https://www.oddsportal.com/football/italy/serie-a-2022-2023/inter-as-roma-INBdWIsU/
02/10/2022,Italy,Serie A,Empoli,AC Milan,1,3,0,0,5.75,4.2,1.55,5.5,2.37,2.1,5.0,2.75,1.83,1.04,15.0,1.26,4.61,1.84,2.23,2.99,1.49,5.11,1.18,1.8,1.95,4.33,1.2,3.25,1.33,4.0,1.22,2.37,1.22,1.14,https://www.oddsportal.com/football/italy/serie-a-2022-2023/empoli-ac-milan-d8NmYvDH/
02/10/2023,Italy,Serie A,AS Roma,Frosinone,2,0,1,0,1.4,4.75,7.5,1.91,2.4,7.0,1.67,2.88,6.5,1.05,13.0,2.63,1.59,1.77,2.23,3.55,1.41,5.5,1.18,2.0,1.75,5.0,1.17,3.75,1.25,1.14,5.5,1.1,1.18,2.75,https://www.oddsportal.com/football/italy/serie-a-2023-2024/as-roma-frosinone-0CfRIViL/
02/10/2023,Italy,Serie A,Atalanta,Juventus,0,0,0,0,2.38,3.3,3.1,3.1,2.1,3.6,2.63,2.38,3.2,1.07,9.57,2.99,1.5,2.12,1.9,3.75,1.33,7.5,1.11,1.8,1.95,5.0,1.17,3.5,1.29,1.67,2.1,1.36,1.33,1.53,https://www.oddsportal.com/football/italy/serie-a-2023-2024/atalanta-juventus-bmAScUFe/
02/10/2023,Italy,Serie A,Udinese,Genoa,2,2,1,2,2.25,3.25,3.3,3.0,2.05,4.0,2.6,2.38,3.4,1.08,9.0,2.61,1.57,2.25,1.75,4.14,1.28,8.45,1.09,1.91,1.91,5.5,1.14,3.5,1.29,1.57,2.25,1.33,1.33,1.62,https://www.oddsportal.com/football/italy/serie-a-2023-2024/udinese-genoa-W0U5Bmpe/
02/11/2008,Italy,Serie A,Reggina,Inter,2,3,1,2,8.0,4.0,1.44,,,,,,,,,,,1.91,1.8,,,1.91,1.8,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2008-2009/reggina-inter-r1sv4SNN/
02/11/2008,Italy,Serie A,Juventus,AS Roma,2,0,1,0,2.1,3.1,4.0,,,,,,,,,1.62,2.2,2.1,1.7,4.5,1.17,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2008-2009/juventus-as-roma-vXW44nwU/
02/11/2009,Italy,Serie A,Cagliari,Atalanta,3,0,3,0,2.1,3.1,3.8,2.8,2.0,4.33,,,,,,1.34,3.05,2.04,1.75,3.9,1.22,,,,,,,,,1.44,2.63,1.22,1.33,1.67,https://www.oddsportal.com/football/italy/serie-a-2009-2010/cagliari-atalanta-06WOk6Wu/
02/11/2009,Italy,Serie A,Livorno,Inter,0,2,0,0,5.75,3.3,1.7,5.5,2.1,2.25,,,,,,1.35,3.0,2.1,1.73,4.0,1.21,,,,,,,,,4.0,1.22,2.0,1.29,1.1,https://www.oddsportal.com/football/italy/serie-a-2009-2010/livorno-inter-2VSunOV4/
02/11/2009,Italy,Serie A,Siena,Lazio,1,1,1,1,2.63,3.1,2.75,3.25,2.0,3.4,,,,,,1.36,2.85,2.24,1.7,4.25,1.2,,,,,,,,,1.8,1.91,1.4,1.33,1.44,https://www.oddsportal.com/football/italy/serie-a-2009-2010/siena-lazio-xxVWw0wo/
02/11/2009,Italy,Serie A,Sampdoria,Bari,0,0,0,0,1.75,3.3,5.25,2.38,2.1,5.5,,,,,,1.27,3.4,2.0,1.82,3.35,1.28,,,,,,,,,1.29,3.5,1.12,1.29,2.0,https://www.oddsportal.com/football/italy/serie-a-2009-2010/sampdoria-bari-zTr5rtVT/
02/11/2009,Italy,Serie A,Palermo,Genoa,0,0,0,0,2.0,3.2,4.0,2.7,2.1,4.5,,,,,,1.18,4.34,1.8,2.13,2.65,1.43,,,,,,,,,1.4,2.75,1.22,1.33,1.73,https://www.oddsportal.com/football/italy/serie-a-2009-2010/palermo-genoa-v1kdp20H/
02/11/2009,Italy,Serie A,Fiorentina,Catania,3,1,1,0,1.5,3.75,7.5,2.0,2.29,7.0,,,,,,1.25,3.6,2.04,1.83,3.5,1.26,,,,,,,,,1.17,5.0,1.06,1.25,2.5,https://www.oddsportal.com/football/italy/serie-a-2009-2010/fiorentina-catania-63ZWmp1h/
02/11/2009,Italy,Serie A,Chievo,Udinese,1,1,0,1,2.5,3.1,2.9,3.2,2.0,3.5,,,,,,1.31,3.2,2.0,1.8,3.7,1.24,,,,,,,,,1.73,2.0,1.38,1.33,1.5,https://www.oddsportal.com/football/italy/serie-a-2009-2010/chievo-udinese-CtzTlQon/
